original_url;wayback_url;timestamp;type;products_found;;;
http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/;https://web.archive.org/web/20170405155212/http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090120134536/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,0/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090323065829/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,0/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100210053835/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,0/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090227080617/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,120;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090330030520/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,120;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090501200830/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,120;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100210065221/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,120/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100107161109/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,150;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100210053839/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,150/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100208212057/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,180;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090120051559/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090120160902/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090220000525/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090322151517/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090327023839/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090422101116/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090523060552/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100106130421/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100210064559/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,30/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090120051604/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,60;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090120160908/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,60/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090219234544/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,60;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090322152852/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,60;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090422092459/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,60;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090523053733/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,60;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20091223075719/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,60;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100210065226/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,60/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090120051609/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,90;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090120134550/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,90/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090219235735/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,90;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090322145408/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,90;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090323064814/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,90/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090422105843/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,90;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20090524180126/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,90;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n;https://web.archive.org/web/20100210065231/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/n,a,30,90/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130511120210/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,0/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150311042322/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,0/;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105458/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,120;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130509231611/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,120/;2,01E+13;skip;0;;;
http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130623092055/http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o,a,30,120/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150311042327/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,120/;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105503/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,150;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130509231616/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,150/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507101118/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,180;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130510011906/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,180/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105511/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,210;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130509231627/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,210/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105514/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,240;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130509231632/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,240/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105519/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,270;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130510011910/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,270/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105525/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130511121334/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30/;2,01E+13;skip;0;;;
http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130623083921/http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150308135118/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150311041248/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30/;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150408170431/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150509065834/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150609043901/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150710100717/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150810122022/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150910112616/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20160331171619/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20160505081311/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,30;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105530/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,300;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130511121339/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,300/;2,01E+13;skip;0;;;
http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130623082644/http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o,a,30,300/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105535/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,330;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130511121344/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,330/;2,01E+13;skip;0;;;
http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130623082046/http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o,a,30,330/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150311042941/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,480/;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150310170317/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,510/;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507094518/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,60;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130509232952/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,60/;2,01E+13;skip;0;;;
http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130623084748/http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o,a,30,60/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150311041253/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,60/;2,02E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130507105540/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,90;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130509233006/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,90/;2,01E+13;skip;0;;;
http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20130623082300/http://www.press.sk/dejiny-vojen-a-vojenskeho-umenia/o,a,30,90/;2,01E+13;skip;0;;;
http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o;https://web.archive.org/web/20150311041258/http://www.press.sk:80/dejiny-vojen-a-vojenskeho-umenia/o,a,30,90/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20081020211722/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20081220033510/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20090218222109/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20090420151742/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20090620005356/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20090821164515/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20091021055229/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20091220184835/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20100219053608/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura;https://web.archive.org/web/20100329143059/http://www.press.sk:80/detska-literatura;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20100421041519/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20100621054908/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20100822092918/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20101022151522/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20101222202020/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura;https://web.archive.org/web/20110209184421/http://www.press.sk:80/detska-literatura;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20110221185814/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura;https://web.archive.org/web/20110312235823/http://www.press.sk:80/detska-literatura;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura;https://web.archive.org/web/20110413054945/http://www.press.sk:80/detska-literatura;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura;https://web.archive.org/web/20110414094605/http://www.press.sk:80/detska-literatura;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20110423150542/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20110623193237/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20110625012709/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20110824154216/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20111112171040/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20120114183247/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20120315101758/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20120525022313/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20120814012008/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20121018010839/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20121217201304/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20130324054158/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk/detska-literatura/;https://web.archive.org/web/20130511003406/http://www.press.sk/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20130524084430/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20130726004614/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20130924122225/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20131205072535/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20140306224748/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20140507033733/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20140706134105/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura;https://web.archive.org/web/20140808224514/http://www.press.sk:80/detska-literatura;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20140905030135/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20141012062120/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20141224110142/http://www.press.sk:80/detska-literatura/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20150310170322/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20150515034747/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20150822004733/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20151027180657/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20160221191941/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk/detska-literatura/;https://web.archive.org/web/20160406124340/http://www.press.sk/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20160430162857/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk/detska-literatura/;https://web.archive.org/web/20160624004556/http://www.press.sk/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20160630160136/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20160905082006/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20161105155418/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20170104223437/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/;https://web.archive.org/web/20170315212549/http://www.press.sk:80/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk/detska-literatura/;https://web.archive.org/web/20170405195320/http://www.press.sk/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk/detska-literatura/;https://web.archive.org/web/20170608023433/http://www.press.sk/detska-literatura/;2,02E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/n;https://web.archive.org/web/20100401140356/http://www.press.sk:80/detska-literatura/n,a,30,0/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/n;https://web.archive.org/web/20100329143104/http://www.press.sk:80/detska-literatura/n,a,30,120;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/n;https://web.archive.org/web/20100401140434/http://www.press.sk:80/detska-literatura/n,a,30,120/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/n;https://web.archive.org/web/20100329143109/http://www.press.sk:80/detska-literatura/n,a,30,30;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/n;https://web.archive.org/web/20100329143133/http://www.press.sk:80/detska-literatura/n,a,30,60;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/n;https://web.archive.org/web/20100329143139/http://www.press.sk:80/detska-literatura/n,a,30,90;2,01E+13;skip;0;;;
http://www.press.sk/detska-literatura/o;https://web.archive.org/web/20130622160822/http://www.press.sk/detska-literatura/o,a,30,120/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/o;https://web.archive.org/web/20140810165657/http://www.press.sk:80/detska-literatura/o,a,30,120/;2,01E+13;skip;0;;;
http://www.press.sk/detska-literatura/o;https://web.archive.org/web/20130622154801/http://www.press.sk/detska-literatura/o,a,30,180/;2,01E+13;skip;0;;;
http://www.press.sk/detska-literatura/o;https://web.archive.org/web/20130622155730/http://www.press.sk/detska-literatura/o,a,30,210/;2,01E+13;skip;0;;;
http://www.press.sk/detska-literatura/o;https://web.archive.org/web/20130622143115/http://www.press.sk/detska-literatura/o,a,30,30/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/o;https://web.archive.org/web/20140810065605/http://www.press.sk:80/detska-literatura/o,a,30,30/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/o;https://web.archive.org/web/20140810094608/http://www.press.sk:80/detska-literatura/o,a,30,300/;2,01E+13;skip;0;;;
http://www.press.sk:80/detska-literatura/o;https://web.archive.org/web/20140810065610/http://www.press.sk:80/detska-literatura/o,a,30,330/;2,01E+13;skip;0;;;
