original_url,wayback_url,timestamp,type,
a,https://web.archive.org/web/20161116052930/http://www.press.sk:80/hachette-filipacchi/n,a,30,20161116052930,LISTING
a,https://web.archive.org/web/20161117115001/http://www.press.sk:80/hachette-filipacchi/n,a,30,20161117115001,LISTING
a,https://web.archive.org/web/20160916163937/http://www.press.sk:80/hachette-filipacchi/n,a,30,30/,20160916163937,LISTING
a,https://web.archive.org/web/20160916163940/http://www.press.sk:80/hachette-filipacchi/n,a,30,60/,20160916163940,LISTING
a,https://web.archive.org/web/20150709002042/http://www.press.sk:80/hachette-filipacchi/o,a,30,20150709002042,LISTING
a,https://web.archive.org/web/20150711133348/http://www.press.sk:80/hachette-filipacchi/o,a,30/,20150711133348,LISTING
a,https://web.archive.org/web/20150809054441/http://www.press.sk:80/hachette-filipacchi/o,a,30,20150809054441,LISTING
a,https://web.archive.org/web/20150909042957/http://www.press.sk:80/hachette-filipacchi/o,a,30,20150909042957,LISTING
a,https://web.archive.org/web/20160331212838/http://www.press.sk:80/hachette-filipacchi/o,a,30,20160331212838,LISTING
a,https://web.archive.org/web/20160513143322/http://www.press.sk:80/hachette-filipacchi/o,a,30,20160513143322,LISTING
a,https://web.archive.org/web/20141028222845/http://www.press.sk:80/hachette-filipacchi/o,a,30,30/,20141028222845,LISTING
a,https://web.archive.org/web/20150708230626/http://www.press.sk:80/hachette-filipacchi/o,a,30,30,20150708230626,LISTING
a,https://web.archive.org/web/20150710040234/http://www.press.sk:80/hachette-filipacchi/o,a,30,30/,20150710040234,LISTING
a,https://web.archive.org/web/20150809054446/http://www.press.sk:80/hachette-filipacchi/o,a,30,30,20150809054446,LISTING
a,https://web.archive.org/web/20150909045623/http://www.press.sk:80/hachette-filipacchi/o,a,30,30,20150909045623,LISTING
a,https://web.archive.org/web/20160330100723/http://www.press.sk:80/hachette-filipacchi/o,a,30,30,20160330100723,LISTING
a,https://web.archive.org/web/20160515100447/http://www.press.sk:80/hachette-filipacchi/o,a,30,30,20160515100447,LISTING
a,https://web.archive.org/web/20160802144250/http://www.press.sk/hachette-filipacchi/o,a,30,30/,20160802144250,LISTING
a,https://web.archive.org/web/20160906094617/http://www.press.sk:80/hachette-filipacchi/o,a,30,30/,20160906094617,LISTING
a,https://web.archive.org/web/20160802162049/http://www.press.sk/hachette-filipacchi/o,a,30,60/,20160802162049,LISTING
a,https://web.archive.org/web/20160906094416/http://www.press.sk:80/hachette-filipacchi/o,a,30,60/,20160906094416,LISTING
a,https://web.archive.org/web/20150106110109/http://www.press.sk:80/harry-potter-kniha-sachu/o,a,30,30/,20150106110109,LISTING
a,https://web.archive.org/web/20130621040056/http://www.press.sk/helikoptery-sveta/o,a,30,30/,20130621040056,LISTING
a,https://web.archive.org/web/20170528172200/http://www.press.sk:80/hotove-modely/o,a,100,100,20170528172200,LISTING
a,https://web.archive.org/web/20170528173355/http://www.press.sk:80/hotove-modely/p,a,100,20170528173355,LISTING
a,https://web.archive.org/web/20170528172341/http://www.press.sk:80/hotove-modely/p,a,100,100,20170528172341,LISTING
a,https://web.archive.org/web/20170528172514/http://www.press.sk:80/hotove-modely/p,a,100,200,20170528172514,LISTING
a,https://web.archive.org/web/20170528172346/http://www.press.sk:80/hotove-modely/p,a,100,500,20170528172346,LISTING
a,https://web.archive.org/web/20170811045427/https://www.press.sk/ine-produkty/o,a,30,120/,20170811045427,LISTING
a,https://web.archive.org/web/20170405211437/http://www.press.sk/ine-produkty/o,a,30,30/,20170405211437,LISTING
a,https://web.archive.org/web/20170811172957/https://www.press.sk/ine-produkty/o,a,30,30/,20170811172957,LISTING
a,https://web.archive.org/web/20170811080413/https://www.press.sk/ine-produkty/o,a,30,90/,20170811080413,LISTING
a,https://web.archive.org/web/20090713032412/http://www.press.sk:80/kalendare-pohladnice/n,a,30/,20090713032412,LISTING
a,https://web.archive.org/web/20081231064641/http://www.press.sk:80/kalendare-pohladnice/n,a,30,30/,20081231064641,LISTING
a,https://web.archive.org/web/20090712023136/http://www.press.sk:80/kalendare-pohladnice/n,a,30,30,20090712023136,LISTING
a,https://web.archive.org/web/20100902091937/http://www.press.sk:80/kalendare-pohladnice/n,a,30,30/,20100902091937,LISTING
a,https://web.archive.org/web/20100902092538/http://www.press.sk:80/kalendare-pohladnice/n,a,30,60/,20100902092538,LISTING
a,https://web.archive.org/web/20130623070114/http://www.press.sk/kalendare-pohladnice/o,a,30/,20130623070114,LISTING
a,https://web.archive.org/web/20140810003451/http://www.press.sk:80/kalendare-pohladnice/o,a,30/,20140810003451,LISTING
a,https://web.archive.org/web/20150310140158/http://www.press.sk:80/kalendare-pohladnice/o,a,30/,20150310140158,LISTING
a,https://web.archive.org/web/20130511025439/http://www.press.sk/kalendare-pohladnice/o,a,30,120/,20130511025439,LISTING
a,https://web.archive.org/web/20140808224521/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20140808224521,LISTING
a,https://web.archive.org/web/20140810003456/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120/,20140810003456,LISTING
a,https://web.archive.org/web/20150308135140/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20150308135140,LISTING
a,https://web.archive.org/web/20150310064420/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120/,20150310064420,LISTING
a,https://web.archive.org/web/20150408170438/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20150408170438,LISTING
a,https://web.archive.org/web/20150509065716/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20150509065716,LISTING
a,https://web.archive.org/web/20150609043412/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20150609043412,LISTING
a,https://web.archive.org/web/20150710101339/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20150710101339,LISTING
a,https://web.archive.org/web/20150810122731/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20150810122731,LISTING
a,https://web.archive.org/web/20150910112622/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20150910112622,LISTING
a,https://web.archive.org/web/20160331203413/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20160331203413,LISTING
a,https://web.archive.org/web/20160507140246/http://www.press.sk:80/kalendare-pohladnice/o,a,30,120,20160507140246,LISTING
a,https://web.archive.org/web/20160802140442/http://www.press.sk/kalendare-pohladnice/o,a,30,120/,20160802140442,LISTING
a,https://web.archive.org/web/20150308135144/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20150308135144,LISTING
a,https://web.archive.org/web/20150310064426/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150/,20150310064426,LISTING
a,https://web.archive.org/web/20150408170444/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20150408170444,LISTING
a,https://web.archive.org/web/20150509070133/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20150509070133,LISTING
a,https://web.archive.org/web/20150609043133/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20150609043133,LISTING
a,https://web.archive.org/web/20150710100922/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20150710100922,LISTING
a,https://web.archive.org/web/20150810123922/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20150810123922,LISTING
a,https://web.archive.org/web/20150910111704/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20150910111704,LISTING
a,https://web.archive.org/web/20160401103047/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20160401103047,LISTING
a,https://web.archive.org/web/20160512133628/http://www.press.sk:80/kalendare-pohladnice/o,a,30,150,20160512133628,LISTING
a,https://web.archive.org/web/20160802152721/http://www.press.sk/kalendare-pohladnice/o,a,30,150/,20160802152721,LISTING
a,https://web.archive.org/web/20160802152838/http://www.press.sk/kalendare-pohladnice/o,a,30,180/,20160802152838,LISTING
a,https://web.archive.org/web/20110912030914/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30/,20110912030914,LISTING
a,https://web.archive.org/web/20130511023728/http://www.press.sk/kalendare-pohladnice/o,a,30,30/,20130511023728,LISTING
a,https://web.archive.org/web/20140808224526/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20140808224526,LISTING
a,https://web.archive.org/web/20140810003502/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30/,20140810003502,LISTING
a,https://web.archive.org/web/20140915040414/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20140915040414,LISTING
a,https://web.archive.org/web/20150308135150/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20150308135150,LISTING
a,https://web.archive.org/web/20150310064431/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30/,20150310064431,LISTING
a,https://web.archive.org/web/20150408170225/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20150408170225,LISTING
a,https://web.archive.org/web/20150509065024/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20150509065024,LISTING
a,https://web.archive.org/web/20150609043428/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20150609043428,LISTING
a,https://web.archive.org/web/20150710100727/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20150710100727,LISTING
a,https://web.archive.org/web/20150810124241/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20150810124241,LISTING
a,https://web.archive.org/web/20150910104319/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20150910104319,LISTING
a,https://web.archive.org/web/20160331201354/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20160331201354,LISTING
a,https://web.archive.org/web/20160508031945/http://www.press.sk:80/kalendare-pohladnice/o,a,30,30,20160508031945,LISTING
a,https://web.archive.org/web/20160802140902/http://www.press.sk/kalendare-pohladnice/o,a,30,30/,20160802140902,LISTING
a,https://web.archive.org/web/20130511024346/http://www.press.sk/kalendare-pohladnice/o,a,30,60/,20130511024346,LISTING
a,https://web.archive.org/web/20140808214024/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20140808214024,LISTING
a,https://web.archive.org/web/20140810042952/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60/,20140810042952,LISTING
a,https://web.archive.org/web/20140915042619/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20140915042619,LISTING
a,https://web.archive.org/web/20150308135155/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20150308135155,LISTING
a,https://web.archive.org/web/20150310064437/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60/,20150310064437,LISTING
a,https://web.archive.org/web/20150408170450/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20150408170450,LISTING
a,https://web.archive.org/web/20150509065029/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20150509065029,LISTING
a,https://web.archive.org/web/20150609043601/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20150609043601,LISTING
a,https://web.archive.org/web/20150710100754/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20150710100754,LISTING
a,https://web.archive.org/web/20150810115104/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20150810115104,LISTING
a,https://web.archive.org/web/20150910104142/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20150910104142,LISTING
a,https://web.archive.org/web/20160330113513/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20160330113513,LISTING
a,https://web.archive.org/web/20160501153138/http://www.press.sk:80/kalendare-pohladnice/o,a,30,60,20160501153138,LISTING
a,https://web.archive.org/web/20160802165524/http://www.press.sk/kalendare-pohladnice/o,a,30,60/,20160802165524,LISTING
a,https://web.archive.org/web/20130511025331/http://www.press.sk/kalendare-pohladnice/o,a,30,90/,20130511025331,LISTING
a,https://web.archive.org/web/20140808224531/http://www.press.sk:80/kalendare-pohladnice/o,a,30,90,20140808224531,LISTING
a,https://web.archive.org/web/20140810003507/http://www.press.sk:80/kalendare-pohladnice/o,a,30,90/,20140810003507,LISTING
a,https://web.archive.org/web/20140917181540/http://www.press.sk:80/kalendare-pohladnice/o,a,30,90,20140917181540,LISTING
a,https://web.archive.org/web/20150310064442/http://www.press.sk:80/kalendare-pohladnice/o,a,30,90/,20150310064442,LISTING
a,https://web.archive.org/web/20160803102904/http://www.press.sk/kalendare-pohladnice/o,a,30,90/,20160803102904,LISTING
a,https://web.archive.org/web/20160229030925/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30/,20160229030925,LISTING
a,https://web.archive.org/web/20160229030951/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30,30/,20160229030951,LISTING
a,https://web.archive.org/web/20160802164719/http://www.press.sk/kolekce-automobilu-jamesa-bonda/o,a,30,30/,20160802164719,LISTING
a,https://web.archive.org/web/20160227035435/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30,60,20160227035435,LISTING
a,https://web.archive.org/web/20160228114436/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30,60/,20160228114436,LISTING
a,https://web.archive.org/web/20160329085705/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30,60,20160329085705,LISTING
a,https://web.archive.org/web/20160513163301/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30,60,20160513163301,LISTING
a,https://web.archive.org/web/20160613230629/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30,60,20160613230629,LISTING
a,https://web.archive.org/web/20160714213212/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30,60,20160714213212,LISTING
a,https://web.archive.org/web/20160803041338/http://www.press.sk/kolekce-automobilu-jamesa-bonda/o,a,30,60/,20160803041338,LISTING
a,https://web.archive.org/web/20160815022433/http://www.press.sk:80/kolekce-automobilu-jamesa-bonda/o,a,30,60,20160815022433,LISTING
a,https://web.archive.org/web/20130622054446/http://www.press.sk/komiksy/o,a,30/,20130622054446,LISTING
a,https://web.archive.org/web/20130510225449/http://www.press.sk/komiksy/o,a,30,120/,20130510225449,LISTING
a,https://web.archive.org/web/20130713041418/http://www.press.sk:80/komiksy/o,a,30,120/,20130713041418,LISTING
a,https://web.archive.org/web/20161015202643/http://www.press.sk:80/komiksy/o,a,30,120/,20161015202643,LISTING
a,https://web.archive.org/web/20130712083230/http://www.press.sk:80/komiksy/o,a,30,150/,20130712083230,LISTING
a,https://web.archive.org/web/20130510233046/http://www.press.sk/komiksy/o,a,30,30/,20130510233046,LISTING
a,https://web.archive.org/web/20130712082534/http://www.press.sk:80/komiksy/o,a,30,30/,20130712082534,LISTING
a,https://web.archive.org/web/20160524165932/http://www.press.sk:80/komiksy/o,a,30,30/,20160524165932,LISTING
a,https://web.archive.org/web/20161014225114/http://www.press.sk:80/komiksy/o,a,30,30/,20161014225114,LISTING
a,https://web.archive.org/web/20160524164617/http://www.press.sk:80/komiksy/o,a,30,420/,20160524164617,LISTING
a,https://web.archive.org/web/20161015202315/http://www.press.sk:80/komiksy/o,a,30,420/,20161015202315,LISTING
a,https://web.archive.org/web/20161014231011/http://www.press.sk:80/komiksy/o,a,30,450/,20161014231011,LISTING
a,https://web.archive.org/web/20130510233540/http://www.press.sk/komiksy/o,a,30,60/,20130510233540,LISTING
a,https://web.archive.org/web/20130713041427/http://www.press.sk:80/komiksy/o,a,30,60/,20130713041427,LISTING
a,https://web.archive.org/web/20161015202631/http://www.press.sk:80/komiksy/o,a,30,60/,20161015202631,LISTING
a,https://web.archive.org/web/20161206231002/http://www.press.sk:80/komiksy/o,a,30,60,20161206231002,LISTING
a,https://web.archive.org/web/20130510233933/http://www.press.sk/komiksy/o,a,30,90/,20130510233933,LISTING
a,https://web.archive.org/web/20161015202157/http://www.press.sk:80/komiksy/o,a,30,90/,20161015202157,LISTING
a,https://web.archive.org/web/20130620155734/http://www.press.sk/kosmos-tajemstvi-vesmiru/o,a,30,30/,20130620155734,LISTING
a,https://web.archive.org/web/20170114050629/http://www.press.sk:80/kouzelna-sbirka-pohadek+284/,20170114050629,LISTING
a,https://web.archive.org/web/20170315212915/http://www.press.sk:80/kouzelna-sbirka-pohadek+284/,20170315212915,LISTING
a,https://web.archive.org/web/20170516113756/http://www.press.sk:80/kouzelna-sbirka-pohadek+284/,20170516113756,LISTING
a,https://web.archive.org/web/20170606032635/http://www.press.sk/kouzelna-sbirka-pohadek+284/,20170606032635,LISTING
a,https://web.archive.org/web/20100614035530/http://www.press.sk:80/kozmonautika-a-civilne-letectvo/n,a,30,30/,20100614035530,LISTING
a,https://web.archive.org/web/20101015213031/http://www.press.sk:80/kozmonautika-a-civilne-letectvo/n,a,30,30,20101015213031,LISTING
a,https://web.archive.org/web/20101116090507/http://www.press.sk:80/kozmonautika-a-civilne-letectvo/n,a,30,30,20101116090507,LISTING
a,https://web.archive.org/web/20130623052733/http://www.press.sk/kozmonautika-a-civilne-letectvo/o,a,30,30/,20130623052733,LISTING
a,https://web.archive.org/web/20130623054030/http://www.press.sk/kozmonautika-a-civilne-letectvo/o,a,30,60/,20130623054030,LISTING
a,https://web.archive.org/web/20110912075824/http://www.press.sk:80/krasnejsi-s-elle/,20110912075824,LISTING
a,https://web.archive.org/web/20130623080427/http://www.press.sk/kriminalistika/o,a,30,30/,20130623080427,LISTING
a,https://web.archive.org/web/20150630144251/http://www.press.sk:80/kucharky-z-edice-apetit/o,a,30,30/,20150630144251,LISTING
a,https://web.archive.org/web/20160410182636/http://www.press.sk/kucharky-z-edice-apetit/o,a,30,30/,20160410182636,LISTING
a,https://web.archive.org/web/20130621005630/http://www.press.sk:80/kucharske-knihy/o,a,30,30,20130621005630,LISTING
a,https://web.archive.org/web/20130623165146/http://www.press.sk/kucharske-knihy/o,a,30,30/,20130623165146,LISTING
a,https://web.archive.org/web/20130623164223/http://www.press.sk/kucharske-knihy/o,a,30,60/,20130623164223,LISTING
a,https://web.archive.org/web/20130620222621/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,20130620222621,LISTING
a,https://web.archive.org/web/20150825042948/http://www.press.sk:80/kultovni-auta-cssr/o,a,30/,20150825042948,LISTING
a,https://web.archive.org/web/20151126024612/http://www.press.sk:80/kultovni-auta-cssr/o,a,30/,20151126024612,LISTING
a,https://web.archive.org/web/20151125043644/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,120,20151125043644,LISTING
a,https://web.archive.org/web/20151127045244/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,120/,20151127045244,LISTING
a,https://web.archive.org/web/20151225182935/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,120,20151225182935,LISTING
a,https://web.archive.org/web/20160330105714/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,120,20160330105714,LISTING
a,https://web.archive.org/web/20160513060759/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,120,20160513060759,LISTING
a,https://web.archive.org/web/20130621005659/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,30,20130621005659,LISTING
a,https://web.archive.org/web/20130621022950/http://www.press.sk/kultovni-auta-cssr/o,a,30,30/,20130621022950,LISTING
a,https://web.archive.org/web/20150824093947/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,30/,20150824093947,LISTING
a,https://web.archive.org/web/20151126065848/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,30/,20151126065848,LISTING
a,https://web.archive.org/web/20130621021435/http://www.press.sk/kultovni-auta-cssr/o,a,30,60/,20130621021435,LISTING
a,https://web.archive.org/web/20150824094138/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,60/,20150824094138,LISTING
a,https://web.archive.org/web/20151126065852/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,60/,20151126065852,LISTING
a,https://web.archive.org/web/20150822183922/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90,20150822183922,LISTING
a,https://web.archive.org/web/20150825042959/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90/,20150825042959,LISTING
a,https://web.archive.org/web/20150924064204/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90,20150924064204,LISTING
a,https://web.archive.org/web/20151125232501/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90,20151125232501,LISTING
a,https://web.archive.org/web/20151126024653/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90/,20151126024653,LISTING
a,https://web.archive.org/web/20151226152246/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90,20151226152246,LISTING
a,https://web.archive.org/web/20160401145334/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90,20160401145334,LISTING
a,https://web.archive.org/web/20160402220029/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90,20160402220029,LISTING
a,https://web.archive.org/web/20160513093833/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90,20160513093833,LISTING
a,https://web.archive.org/web/20160514174255/http://www.press.sk:80/kultovni-auta-cssr/o,a,30,90,20160514174255,LISTING
a,https://web.archive.org/web/20170113220240/http://www.press.sk:80/kultovni-lokomotivy+282/,20170113220240,LISTING
a,https://web.archive.org/web/20170315212920/http://www.press.sk:80/kultovni-lokomotivy+282/,20170315212920,LISTING
a,https://web.archive.org/web/20170516122406/http://www.press.sk:80/kultovni-lokomotivy+282/,20170516122406,LISTING
a,https://web.archive.org/web/20170606110027/http://www.press.sk/kultovni-lokomotivy+282/,20170606110027,LISTING
a,https://web.archive.org/web/20090214130728/http://www.press.sk:80/kynologia/n,a,30/,20090214130728,LISTING
a,https://web.archive.org/web/20110627054156/http://www.press.sk:80/kynologia/n,a,30/,20110627054156,LISTING
a,https://web.archive.org/web/20110827010450/http://www.press.sk:80/kynologia/n,a,30/,20110827010450,LISTING
a,https://web.archive.org/web/20090213083456/http://www.press.sk:80/kynologia/n,a,30,30,20090213083456,LISTING
a,https://web.archive.org/web/20090214193505/http://www.press.sk:80/kynologia/n,a,30,30/,20090214193505,LISTING
a,https://web.archive.org/web/20090316033938/http://www.press.sk:80/kynologia/n,a,30,30,20090316033938,LISTING
a,https://web.archive.org/web/20090415191755/http://www.press.sk:80/kynologia/n,a,30,30,20090415191755,LISTING
a,https://web.archive.org/web/20090520035002/http://www.press.sk:80/kynologia/n,a,30,30,20090520035002,LISTING
a,https://web.archive.org/web/20100107173456/http://www.press.sk:80/kynologia/n,a,30,30,20100107173456,LISTING
a,https://web.archive.org/web/20110625114935/http://www.press.sk:80/kynologia/n,a,30,30,20110625114935,LISTING
a,https://web.archive.org/web/20110626120749/http://www.press.sk:80/kynologia/n,a,30,30,20110626120749,LISTING
a,https://web.archive.org/web/20110627072436/http://www.press.sk:80/kynologia/n,a,30,30/,20110627072436,LISTING
a,https://web.archive.org/web/20110728093320/http://www.press.sk:80/kynologia/n,a,30,30,20110728093320,LISTING
a,https://web.archive.org/web/20110827010216/http://www.press.sk:80/kynologia/n,a,30,30/,20110827010216,LISTING
a,https://web.archive.org/web/20110828024242/http://www.press.sk:80/kynologia/n,a,30,30,20110828024242,LISTING
a,https://web.archive.org/web/20110912150555/http://www.press.sk:80/kynologia/n,a,30,30,20110912150555,LISTING
a,https://web.archive.org/web/20090213083523/http://www.press.sk:80/kynologia/n,a,30,60,20090213083523,LISTING
a,https://web.archive.org/web/20090214130933/http://www.press.sk:80/kynologia/n,a,30,60/,20090214130933,LISTING
a,https://web.archive.org/web/20090316034034/http://www.press.sk:80/kynologia/n,a,30,60,20090316034034,LISTING
a,https://web.archive.org/web/20090415193416/http://www.press.sk:80/kynologia/n,a,30,60,20090415193416,LISTING
a,https://web.archive.org/web/20090520040432/http://www.press.sk:80/kynologia/n,a,30,60,20090520040432,LISTING
