original_url,wayback_url,timestamp,type,products_found
https://www.press.sk/2018/zahradkar-c.012019-e-vydanie/,https://web.archive.org/web/20190923014329/https://www.press.sk/2018/zahradkar-c.012019-e-vydanie/,20190923014329,PRODUCT,1
https://www.press.sk/2018/zahradkar-c.062018/,https://web.archive.org/web/20190923014421/https://www.press.sk/2018/zahradkar-c.062018/,20190923014421,PRODUCT,1
https://www.press.sk/2018/zahradkar-c.072018/,https://web.archive.org/web/20190923014708/https://www.press.sk/2018/zahradkar-c.072018/,20190923014708,PRODUCT,1
https://www.press.sk/2018/zahradkar-c.082018/,https://web.archive.org/web/20190923014028/https://www.press.sk/2018/zahradkar-c.082018/,20190923014028,PRODUCT,1
https://www.press.sk/2018/zahradkar-c.092018/,https://web.archive.org/web/20190923014430/https://www.press.sk/2018/zahradkar-c.092018/,20190923014430,PRODUCT,1
https://www.press.sk/2018/zahradkar-c.102018/,https://web.archive.org/web/20190923014150/https://www.press.sk/2018/zahradkar-c.102018/,20190923014150,PRODUCT,1
https://www.press.sk/2018/zahradkar-c.112018/,https://web.archive.org/web/20190923014502/https://www.press.sk/2018/zahradkar-c.112018/,20190923014502,PRODUCT,1
https://www.press.sk/2018/zahradkar-c.122018/,https://web.archive.org/web/20190923013451/https://www.press.sk/2018/zahradkar-c.122018/,20190923013451,PRODUCT,1
https://www.press.sk/2019/,https://web.archive.org/web/20190724012245/https://www.press.sk/2019/,20190724012245,PRODUCT,7
https://www.press.sk/2019/,https://web.archive.org/web/20190922090019/https://www.press.sk/2019/,20190922090019,PRODUCT,9
https://www.press.sk/2019/,https://web.archive.org/web/20191115191332/https://www.press.sk/2019/,20191115191332,PRODUCT,11
https://www.press.sk/2019+425/,https://web.archive.org/web/20191013231939/https://www.press.sk/2019+425/,20191013231939,PRODUCT,10
https://www.press.sk/2019+425/myslivost-c.012019-e-vydanie/,https://web.archive.org/web/20190923014632/https://www.press.sk/2019+425/myslivost-c.012019-e-vydanie/,20190923014632,PRODUCT,1
https://www.press.sk/2019+425/myslivost-c.032019-e-vydanie/,https://web.archive.org/web/20190923014228/https://www.press.sk/2019+425/myslivost-c.032019-e-vydanie/,20190923014228,PRODUCT,1
https://www.press.sk/2019+425/myslivost-c.042019-e-vydanie/,https://web.archive.org/web/20190923013820/https://www.press.sk/2019+425/myslivost-c.042019-e-vydanie/,20190923013820,PRODUCT,1
https://www.press.sk/2019+425/myslivost-c.052019-e-vydanie/,https://web.archive.org/web/20190923014654/https://www.press.sk/2019+425/myslivost-c.052019-e-vydanie/,20190923014654,PRODUCT,1
https://www.press.sk/2019+425/myslivost-c.052019-e-vydanie/,https://web.archive.org/web/20191213140005/https://www.press.sk/2019+425/myslivost-c.052019-e-vydanie/,20191213140005,PRODUCT,1
https://www.press.sk/2019+425/myslivost-c.072019-e-vydanie/,https://web.archive.org/web/20190721214649/https://www.press.sk/2019+425/myslivost-c.072019-e-vydanie/,20190721214649,PRODUCT,1
https://www.press.sk/2019+425/myslivost-c.072019-e-vydanie/,https://web.archive.org/web/20190923210821/https://www.press.sk/2019+425/myslivost-c.072019-e-vydanie/,20190923210821,PRODUCT,1
https://www.press.sk/2019+425/myslivost-c.092019-e-vydanie/,https://web.archive.org/web/20190918081336/https://www.press.sk/2019+425/myslivost-c.092019-e-vydanie/,20190918081336,PRODUCT,1
https://www.press.sk/2019+425/myslivost-c.102019-e-vydanie/,https://web.archive.org/web/20191020120305/https://www.press.sk/2019+425/myslivost-c.102019-e-vydanie/,20191020120305,PRODUCT,1
https://www.press.sk/2019+426/,https://web.archive.org/web/20190822224056/https://www.press.sk/2019+426/,20190822224056,PRODUCT,8
https://www.press.sk/2019+426/,https://web.archive.org/web/20191013232158/https://www.press.sk/2019+426/,20191013232158,PRODUCT,10
https://www.press.sk/2019+426/,https://web.archive.org/web/20191207084343/https://www.press.sk/2019+426/,20191207084343,PRODUCT,12
https://www.press.sk/2019+426/moderni-vcelar-201901-e-vydanie/,https://web.archive.org/web/20190923013518/https://www.press.sk/2019+426/moderni-vcelar-201901-e-vydanie/,20190923013518,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201903-e-vydanie/,https://web.archive.org/web/20190923014405/https://www.press.sk/2019+426/moderni-vcelar-201903-e-vydanie/,20190923014405,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201904-e-vydanie/,https://web.archive.org/web/20190923014555/https://www.press.sk/2019+426/moderni-vcelar-201904-e-vydanie/,20190923014555,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201905-e-vydanie/,https://web.archive.org/web/20190923013646/https://www.press.sk/2019+426/moderni-vcelar-201905-e-vydanie/,20190923013646,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201906-e-vydanie/,https://web.archive.org/web/20190721214604/https://www.press.sk/2019+426/moderni-vcelar-201906-e-vydanie/,20190721214604,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201906-e-vydanie/,https://web.archive.org/web/20190923210742/https://www.press.sk/2019+426/moderni-vcelar-201906-e-vydanie/,20190923210742,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201906-e-vydanie/,https://web.archive.org/web/20191213205903/https://www.press.sk/2019+426/moderni-vcelar-201906-e-vydanie/,20191213205903,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201907-e-vydanie/,https://web.archive.org/web/20190721214843/https://www.press.sk/2019+426/moderni-vcelar-201907-e-vydanie/,20190721214843,PRODUCT,1
